date,symbol,time_str,price,quantity
20240207,SH.510050,09:33:16.671,2.949,1200
20240207,SH.510050,09:33:17.292,2.948,100
20240207,SH.510050,09:33:16.859,2.949,800
20240207,SH.510050,09:33:17.621,2.948,100
20240207,SH.510050,09:33:17.071,2.948,2500
20240207,SH.510050,09:33:15.912,2.949,4000
20240207,SH.510050,09:33:19.732,2.95,900
20240207,SH.510050,09:33:19.318,2.949,5000
20240207,SH.510050,09:33:20.421,2.949,300
20240207,SH.510050,09:33:20.465,2.95,3000
20240207,SH.510050,09:33:19.184,2.949,600
20240207,SH.510050,09:33:23.330,2.951,1200
20240207,SH.510050,09:33:23.007,2.951,600
20240207,SH.510050,09:33:24.576,2.952,400
20240207,SH.510050,09:33:24.894,2.952,4000
20240207,SH.510050,09:33:26.078,2.952,2500
20240207,SH.510050,09:33:26.970,2.952,1900
20240207,SH.510050,09:33:25.176,2.951,1500
20240207,SH.510050,09:33:29.196,2.952,800
20240207,SH.510050,09:33:27.017,2.951,1500
20240207,SH.510050,09:33:32.375,2.951,800
20240207,SH.510050,09:33:32.749,2.951,200
20240207,SH.510050,09:33:34.827,2.95,300
20240207,SH.510050,09:33:34.620,2.951,900
20240207,SH.510050,09:33:33.392,2.95,300
20240207,SH.510050,09:33:38.223,2.95,600
20240207,SH.510050,09:33:41.042,2.951,2500
20240207,SH.510050,09:33:47.910,2.952,5000
20240207,SH.510050,09:33:48.701,2.951,500
20240207,SH.510050,09:33:53.506,2.951,100
20240207,SH.510050,09:33:52.030,2.951,400
20240207,SH.510050,09:33:51.248,2.952,800
20240207,SH.510050,09:33:55.354,2.952,800
20240207,SH.510050,09:34:01.820,2.953,600
20240207,SH.510050,09:34:08.369,2.952,600
20240207,SH.510050,09:34:06.435,2.953,400
20240207,SH.510050,09:34:17.140,2.952,5000
20240207,SH.510050,09:34:15.896,2.953,400
20240207,SH.510050,09:34:17.124,2.953,200
20240207,SH.510050,09:34:17.469,2.953,1500
20240207,SH.510050,09:34:18.592,2.952,1000
20240207,SH.510050,09:34:22.232,2.952,300
20240207,SH.510050,09:34:23.182,2.952,100
20240207,SH.510050,09:34:21.725,2.953,100
20240207,SH.510050,09:34:23.914,2.953,900
20240207,SH.510050,09:34:30.335,2.952,900
20240207,SH.510050,09:34:32.343,2.951,300
20240207,SH.510050,09:34:36.163,2.949,100
20240207,SH.510050,09:34:36.581,2.95,100
20240207,SH.510050,09:34:42.477,2.948,400
20240207,SH.510050,09:34:44.795,2.948,1000
20240207,SH.510050,09:34:48.644,2.947,1000
20240207,SH.510050,09:34:50.311,2.946,300
20240207,SH.510050,09:34:49.284,2.946,600
20240207,SH.510050,09:34:53.408,2.945,600
20240207,SH.510050,09:34:56.829,2.944,300
20240207,SH.510050,09:34:54.489,2.944,100
20240207,SH.510050,09:34:54.459,2.944,2000
20240207,SH.510050,09:35:03.335,2.945,200
20240207,SH.510050,09:35:05.302,2.945,1000
20240207,SH.510050,09:35:04.776,2.945,1000
20240207,SH.510050,09:35:04.029,2.944,300
20240207,SH.510050,09:35:04.927,2.944,900
20240207,SH.510050,09:35:17.211,2.945,300
20240207,SH.510050,09:35:18.207,2.946,2000
20240207,SH.510050,09:35:23.497,2.947,600
20240207,SH.510050,09:35:26.254,2.947,100
20240207,SH.510050,09:35:30.374,2.945,2000
20240207,SH.510050,09:35:32.362,2.946,300
20240207,SH.510050,09:35:37.041,2.946,1000
20240207,SH.510050,09:35:38.641,2.947,1000
20240207,SH.510050,09:35:40.202,2.947,100
20240207,SH.510050,09:35:47.361,2.949,4000
20240207,SH.510050,09:35:49.501,2.947,300
20240207,SH.510050,09:35:48.350,2.947,3000
20240207,SH.510050,09:35:48.981,2.947,1500
20240207,SH.510050,09:35:49.291,2.946,100
20240207,SH.510050,09:35:53.008,2.946,500
20240207,SH.510050,09:35:56.303,2.946,800
20240207,SH.510050,09:35:54.914,2.946,800
20240207,SH.510050,09:35:57.798,2.944,5000
20240207,SH.510050,09:35:58.019,2.945,500
20240207,SH.510050,09:36:01.929,2.946,900
20240207,SH.510050,09:36:03.975,2.946,4000
20240207,SH.510050,09:36:05.238,2.947,400
20240207,SH.510050,09:36:04.879,2.947,2500
20240207,SH.510050,09:36:07.397,2.946,100
20240207,SH.510050,09:36:07.446,2.945,100
20240207,SH.510050,09:36:09.556,2.946,3200
20240207,SH.510050,09:36:09.322,2.947,100
20240207,SH.510050,09:36:10.700,2.946,100
20240207,SH.510050,09:36:10.536,2.946,1200
20240207,SH.510050,09:36:15.736,2.949,500
20240207,SH.510050,09:36:16.473,2.948,500
20240207,SH.510050,09:36:20.776,2.948,1000
20240207,SH.510050,09:36:18.707,2.948,100
20240207,SH.510050,09:36:25.492,2.95,400
20240207,SH.510050,09:36:24.385,2.95,300
20240207,SH.510050,09:36:27.364,2.95,300
20240207,SH.510050,09:36:36.547,2.951,300
20240207,SH.510050,09:36:39.764,2.953,1200
20240207,SH.510050,09:36:41.599,2.952,4000
20240207,SH.510050,09:36:42.849,2.95,2000
20240207,SH.510050,09:36:42.723,2.951,800
20240207,SH.510050,09:36:49.696,2.951,600
20240207,SH.510050,09:36:52.641,2.953,1000
20240207,SH.510050,09:36:53.856,2.953,4200
20240207,SH.510050,09:36:51.547,2.952,2000
20240207,SH.510050,09:36:52.106,2.953,400
20240207,SH.510050,09:36:54.627,2.952,100
20240207,SH.510050,09:36:57.810,2.95,1500
20240207,SH.510050,09:36:57.845,2.951,900
20240207,SH.510050,09:36:57.975,2.95,700
20240207,SH.510050,09:36:59.958,2.95,1500
20240207,SH.510050,09:37:00.631,2.949,2000
20240207,SH.510050,09:37:00.404,2.949,3000
20240207,SH.510050,09:37:11.559,2.952,600
20240207,SH.510050,09:37:09.807,2.953,100
20240207,SH.510050,09:37:12.465,2.953,3700
20240207,SH.510050,09:37:16.577,2.952,800
20240207,SH.510050,09:37:16.808,2.953,1500
20240207,SH.510050,09:37:22.423,2.955,2800
20240207,SH.510050,09:37:23.912,2.955,2200
20240207,SH.510050,09:37:25.670,2.955,500
20240207,SH.510050,09:37:29.605,2.954,600
20240207,SH.510050,09:37:31.705,2.952,600
20240207,SH.510050,09:37:30.291,2.953,1500
20240207,SH.510050,09:37:33.822,2.954,800
20240207,SH.510050,09:37:34.204,2.953,1000
20240207,SH.510050,09:37:40.748,2.954,700
20240207,SH.510050,09:37:40.017,2.954,400
20240207,SH.510050,09:37:49.365,2.953,2000
20240207,SH.510050,09:37:49.426,2.953,600
20240207,SH.510050,09:37:48.977,2.954,2000
20240207,SH.510050,09:37:56.115,2.951,1000
20240207,SH.510050,09:37:56.402,2.952,3000
20240207,SH.510050,09:37:58.332,2.952,300
20240207,SH.510050,09:37:57.691,2.951,800
20240207,SH.510050,09:38:05.202,2.95,1200
20240207,SH.510050,09:38:05.402,2.951,3000
20240207,SH.510050,09:38:06.959,2.95,600
20240207,SH.510050,09:38:06.464,2.949,600
20240207,SH.510050,09:38:12.479,2.952,600
20240207,SH.510050,09:38:12.145,2.952,200
20240207,SH.510050,09:38:16.046,2.953,500
20240207,SH.510050,09:38:16.912,2.953,900
20240207,SH.510050,09:38:22.920,2.953,1500
20240207,SH.510050,09:38:27.458,2.953,200
20240207,SH.510050,09:38:29.874,2.953,1300
20240207,SH.510050,09:38:27.918,2.953,1000
20240207,SH.510050,09:38:33.488,2.953,4000
20240207,SH.510050,09:38:35.749,2.952,1200
20240207,SH.510050,09:38:35.526,2.953,4000
20240207,SH.510050,09:38:36.946,2.953,100
20240207,SH.510050,09:38:36.715,2.953,2500
20240207,SH.510050,09:38:39.521,2.954,500
20240207,SH.510050,09:38:40.354,2.954,4000
20240207,SH.510050,09:38:41.495,2.954,500
20240207,SH.510050,09:38:44.781,2.955,100
20240207,SH.510050,09:38:42.869,2.955,400
20240207,SH.510050,09:38:45.650,2.952,600
20240207,SH.510050,09:38:47.076,2.952,2000
20240207,SH.510050,09:38:50.062,2.951,300
20240207,SH.510050,09:38:50.096,2.952,400
20240207,SH.510050,09:38:48.827,2.952,600
20240207,SH.510050,09:38:54.537,2.954,100
20240207,SH.510050,09:38:55.154,2.955,1000
20240207,SH.510050,09:39:00.605,2.954,2000
20240207,SH.510050,09:39:00.614,2.953,4000
20240207,SH.510050,09:39:06.282,2.954,2000
20240207,SH.510050,09:39:06.499,2.953,200
20240207,SH.510050,09:39:08.794,2.954,1500
20240207,SH.510050,09:39:13.667,2.954,200
20240207,SH.510050,09:39:17.865,2.953,1000
20240207,SH.510050,09:39:16.303,2.953,2000
20240207,SH.510050,09:39:17.271,2.953,100
20240207,SH.510050,09:39:19.022,2.954,100
20240207,SH.510050,09:39:18.807,2.953,1100
20240207,SH.510050,09:39:29.740,2.955,1000
20240207,SH.510050,09:39:27.668,2.955,3000
20240207,SH.510050,09:39:27.575,2.955,2000
20240207,SH.510050,09:39:38.319,2.955,500
20240207,SH.510050,09:39:40.406,2.954,600
20240207,SH.510050,09:39:43.602,2.954,1000
20240207,SH.510050,09:39:42.908,2.955,3000
20240207,SH.510050,09:39:47.465,2.956,2000
20240207,SH.510050,09:39:45.199,2.955,800
20240207,SH.510050,09:39:49.485,2.956,800
20240207,SH.510050,09:39:51.253,2.958,3000
20240207,SH.510050,09:39:53.272,2.957,100
20240207,SH.510050,09:39:55.579,2.958,1500
20240207,SH.510050,09:39:56.745,2.958,600
20240207,SH.510050,09:39:54.162,2.957,500
20240207,SH.510050,09:39:55.597,2.958,1000
20240207,SH.510050,09:39:59.147,2.957,500
20240207,SH.510050,09:40:01.098,2.956,300
20240207,SH.510050,09:40:01.233,2.956,2000
20240207,SH.510050,09:40:01.264,2.956,300
20240207,SH.510050,09:40:06.741,2.96,200
20240207,SH.510050,09:40:06.188,2.96,3000
20240207,SH.510050,09:40:07.586,2.959,2000
20240207,SH.510050,09:40:09.189,2.961,2000
20240207,SH.510050,09:40:09.918,2.961,900
20240207,SH.510050,09:40:11.772,2.961,1400
20240207,SH.510050,09:40:10.374,2.96,300
20240207,SH.510050,09:40:12.636,2.96,1500
20240207,SH.510050,09:40:15.247,2.96,200
20240207,SH.510050,09:40:15.501,2.96,5000
20240207,SH.510050,09:40:19.049,2.96,1000
20240207,SH.510050,09:40:27.350,2.959,300
20240207,SH.510050,09:40:27.209,2.959,400
20240207,SH.510050,09:40:28.240,2.958,100
20240207,SH.510050,09:40:32.965,2.959,1200
20240207,SH.510050,09:40:32.206,2.959,300
20240207,SH.510050,09:40:31.364,2.96,1000
20240207,SH.510050,09:40:34.468,2.961,100
20240207,SH.510050,09:40:38.960,2.96,3000
20240207,SH.510050,09:40:43.155,2.959,1000
20240207,SH.510050,09:40:42.537,2.96,1400
20240207,SH.510050,09:40:47.222,2.961,400
20240207,SH.510050,09:40:47.338,2.961,3000
20240207,SH.510050,09:40:51.878,2.958,1500
20240207,SH.510050,09:40:54.104,2.959,3000
20240207,SH.510050,09:40:56.374,2.959,100
20240207,SH.510050,09:40:58.334,2.958,1400
20240207,SH.510050,09:41:01.367,2.959,300
20240207,SH.510050,09:41:01.591,2.958,400
20240207,SH.510050,09:41:08.182,2.956,400
20240207,SH.510050,09:41:06.050,2.956,500
20240207,SH.510050,09:41:06.615,2.956,200
20240207,SH.510050,09:41:11.842,2.956,400
20240207,SH.510050,09:41:12.368,2.956,1000
20240207,SH.510050,09:41:16.685,2.956,200
20240207,SH.510050,09:41:19.802,2.954,900
20240207,SH.510050,09:41:21.801,2.955,300
20240207,SH.510050,09:41:28.927,2.956,300
20240207,SH.510050,09:41:28.281,2.955,2000
20240207,SH.510050,09:41:35.102,2.952,100
20240207,SH.510050,09:41:36.535,2.951,200
20240207,SH.510050,09:41:38.728,2.952,600
20240207,SH.510050,09:41:40.460,2.95,2000
20240207,SH.510050,09:41:39.550,2.95,2000
20240207,SH.510050,09:41:42.191,2.951,600
20240207,SH.510050,09:41:42.481,2.95,3000
20240207,SH.510050,09:41:44.871,2.951,500
20240207,SH.510050,09:41:46.691,2.951,1200
20240207,SH.510050,09:41:49.565,2.951,3000
20240207,SH.510050,09:41:53.104,2.95,400
20240207,SH.510050,09:41:51.408,2.951,600
20240207,SH.510050,09:41:56.085,2.95,300
20240207,SH.510050,09:41:56.900,2.95,500
20240207,SH.510050,09:41:59.644,2.95,1800
20240207,SH.510050,09:41:57.951,2.95,500
20240207,SH.510050,09:42:01.665,2.951,200
20240207,SH.510050,09:42:01.957,2.951,1000
20240207,SH.510050,09:42:05.358,2.951,1200
20240207,SH.510050,09:42:05.034,2.951,1000
20240207,SH.510050,09:42:04.620,2.951,400
20240207,SH.510050,09:42:06.615,2.95,700
20240207,SH.510050,09:42:08.273,2.95,400
20240207,SH.510050,09:42:10.751,2.95,2000
20240207,SH.510050,09:42:13.306,2.949,600
20240207,SH.510050,09:42:12.681,2.948,2000
20240207,SH.510050,09:42:13.859,2.949,1500
20240207,SH.510050,09:42:12.369,2.949,300
20240207,SH.510050,09:42:15.743,2.951,400
20240207,SH.510050,09:42:15.552,2.95,200
20240207,SH.510050,09:42:20.565,2.953,200
20240207,SH.510050,09:42:19.086,2.952,1500
20240207,SH.510050,09:42:26.618,2.953,500
20240207,SH.510050,09:42:29.123,2.954,1200
20240207,SH.510050,09:42:27.972,2.953,500
20240207,SH.510050,09:42:29.978,2.954,700
20240207,SH.510050,09:42:31.403,2.952,900
20240207,SH.510050,09:42:32.460,2.953,800
20240207,SH.510050,09:42:30.218,2.952,1200
20240207,SH.510050,09:42:33.498,2.953,2000
20240207,SH.510050,09:42:37.981,2.954,1000
20240207,SH.510050,09:42:36.941,2.955,2000
20240207,SH.510050,09:42:37.816,2.954,200
20240207,SH.510050,09:42:38.354,2.955,100
20240207,SH.510050,09:42:37.015,2.954,600
20240207,SH.510050,09:42:39.744,2.955,1000
20240207,SH.510050,09:42:43.205,2.954,500
20240207,SH.510050,09:42:45.342,2.954,1200
20240207,SH.510050,09:42:46.557,2.954,5000
20240207,SH.510050,09:42:46.461,2.954,1500
20240207,SH.510050,09:42:48.832,2.955,2000
20240207,SH.510050,09:42:50.695,2.954,300
20240207,SH.510050,09:42:53.282,2.954,4000
20240207,SH.510050,09:42:52.456,2.954,200
20240207,SH.510050,09:42:52.594,2.955,1500
20240207,SH.510050,09:42:51.910,2.955,100
20240207,SH.510050,09:42:55.648,2.953,1500
20240207,SH.510050,09:42:55.383,2.954,1000
20240207,SH.510050,09:42:55.699,2.953,2000
20240207,SH.510050,09:42:55.601,2.953,1200
20240207,SH.510050,09:42:59.545,2.953,1500
20240207,SH.510050,09:42:58.802,2.952,600
20240207,SH.510050,09:42:57.794,2.953,2000
20240207,SH.510050,09:43:07.288,2.956,800
20240207,SH.510050,09:43:09.475,2.956,1200
20240207,SH.510050,09:43:10.326,2.955,1000
20240207,SH.510050,09:43:13.068,2.955,3300
20240207,SH.510050,09:43:12.588,2.955,200
20240207,SH.510050,09:43:16.862,2.955,300
20240207,SH.510050,09:43:20.239,2.955,600
20240207,SH.510050,09:43:20.376,2.956,1500
20240207,SH.510050,09:43:22.776,2.955,200
20240207,SH.510050,09:43:22.856,2.955,500
20240207,SH.510050,09:43:21.957,2.955,400
20240207,SH.510050,09:43:23.073,2.954,200
20240207,SH.510050,09:43:25.892,2.955,300
20240207,SH.510050,09:43:26.621,2.955,3000
20240207,SH.510050,09:43:28.797,2.956,1200
20240207,SH.510050,09:43:28.118,2.956,600
20240207,SH.510050,09:43:28.487,2.957,1000
20240207,SH.510050,09:43:29.462,2.957,300
20240207,SH.510050,09:43:32.204,2.956,1000
20240207,SH.510050,09:43:31.806,2.955,200
20240207,SH.510050,09:43:30.398,2.955,1000
20240207,SH.510050,09:43:32.066,2.955,1500
20240207,SH.510050,09:43:35.532,2.956,200
20240207,SH.510050,09:43:34.859,2.956,100
20240207,SH.510050,09:43:38.009,2.956,300
20240207,SH.510050,09:43:38.449,2.957,600
20240207,SH.510050,09:43:41.763,2.956,700
20240207,SH.510050,09:43:41.804,2.956,2900
20240207,SH.510050,09:43:47.952,2.958,1000
20240207,SH.510050,09:43:53.186,2.96,400
20240207,SH.510050,09:43:56.786,2.959,1500
20240207,SH.510050,09:44:01.634,2.96,600
20240207,SH.510050,09:44:04.206,2.957,1900
20240207,SH.510050,09:44:03.108,2.958,100
20240207,SH.510050,09:44:04.936,2.958,200
20240207,SH.510050,09:44:06.690,2.957,200
20240207,SH.510050,09:44:08.533,2.956,100
20240207,SH.510050,09:44:09.519,2.956,400
20240207,SH.510050,09:44:09.012,2.955,1500
20240207,SH.510050,09:44:12.246,2.957,1500
20240207,SH.510050,09:44:13.986,2.958,500
20240207,SH.510050,09:44:15.163,2.957,300
20240207,SH.510050,09:44:17.359,2.958,1200
20240207,SH.510050,09:44:17.172,2.958,300
20240207,SH.510050,09:44:20.285,2.956,1400
20240207,SH.510050,09:44:23.939,2.957,1200
20240207,SH.510050,09:44:26.435,2.956,500
20240207,SH.510050,09:44:28.429,2.956,5000
20240207,SH.510050,09:44:27.403,2.956,1000
20240207,SH.510050,09:44:29.552,2.957,1500
20240207,SH.510050,09:44:30.885,2.955,100
20240207,SH.510050,09:44:31.325,2.955,100
20240207,SH.510050,09:44:30.957,2.955,500
20240207,SH.510050,09:44:36.113,2.956,200
20240207,SH.510050,09:44:36.237,2.955,1000
20240207,SH.510050,09:44:39.970,2.957,300
20240207,SH.510050,09:44:40.106,2.958,300
20240207,SH.510050,09:44:44.965,2.957,2000
20240207,SH.510050,09:44:45.626,2.959,3000
20240207,SH.510050,09:44:45.971,2.959,100
20240207,SH.510050,09:44:49.135,2.958,300
20240207,SH.510050,09:44:49.341,2.958,1000
20240207,SH.510050,09:44:56.238,2.959,1000
20240207,SH.510050,09:44:55.122,2.958,300
20240207,SH.510050,09:44:56.119,2.958,200
20240207,SH.510050,09:44:57.764,2.959,1800
20240207,SH.510050,09:45:02.016,2.957,400
20240207,SH.510050,09:45:00.632,2.958,200
20240207,SH.510050,09:45:05.099,2.956,100
20240207,SH.510050,09:45:03.382,2.957,600
20240207,SH.510050,09:45:03.289,2.956,200
20240207,SH.510050,09:45:07.098,2.956,5000
20240207,SH.510050,09:45:10.187,2.956,1500
20240207,SH.510050,09:45:09.002,2.957,1500
20240207,SH.510050,09:45:13.802,2.955,100
20240207,SH.510050,09:45:12.768,2.956,500
20240207,SH.510050,09:45:14.952,2.955,200
20240207,SH.510050,09:45:15.372,2.954,1000
20240207,SH.510050,09:45:18.888,2.956,1400
20240207,SH.510050,09:45:18.088,2.956,1200
20240207,SH.510050,09:45:21.074,2.954,300
20240207,SH.510050,09:45:21.996,2.954,1700
20240207,SH.510050,09:45:21.201,2.954,3000
20240207,SH.510050,09:45:26.699,2.956,300
20240207,SH.510050,09:45:26.133,2.956,1500
20240207,SH.510050,09:45:30.333,2.955,200
20240207,SH.510050,09:45:32.507,2.956,600
20240207,SH.510050,09:45:35.199,2.956,1000
20240207,SH.510050,09:45:37.632,2.956,400
20240207,SH.510050,09:45:45.170,2.952,2500
20240207,SH.510050,09:45:47.972,2.952,500
20240207,SH.510050,09:45:47.446,2.952,2000
20240207,SH.510050,09:45:51.763,2.951,5000
20240207,SH.510050,09:45:53.764,2.95,400
20240207,SH.510050,09:45:56.871,2.951,500
20240207,SH.510050,09:45:58.470,2.95,1000
20240207,SH.510050,09:45:58.039,2.949,200
20240207,SH.510050,09:46:01.143,2.95,1000
20240207,SH.510050,09:46:02.541,2.949,400
20240207,SH.510050,09:46:03.178,2.949,100
20240207,SH.510050,09:46:07.160,2.95,1000
20240207,SH.510050,09:46:09.344,2.951,1000
20240207,SH.510050,09:46:10.240,2.951,5000
20240207,SH.510050,09:46:14.426,2.951,400
20240207,SH.510050,09:46:13.687,2.951,2000
20240207,SH.510050,09:46:16.518,2.952,200
20240207,SH.510050,09:46:23.523,2.95,1000
20240207,SH.510050,09:46:31.477,2.949,2000
20240207,SH.510050,09:46:30.934,2.949,900
20240207,SH.510050,09:46:31.125,2.95,500
20240207,SH.510050,09:46:35.270,2.951,1400
20240207,SH.510050,09:46:35.458,2.95,100
20240207,SH.510050,09:46:38.789,2.95,600
20240207,SH.510050,09:46:38.138,2.95,900
20240207,SH.510050,09:46:41.065,2.95,200
20240207,SH.510050,09:46:43.622,2.949,400
20240207,SH.510050,09:46:42.423,2.95,5000
20240207,SH.510050,09:46:46.191,2.95,1000
20240207,SH.510050,09:46:49.072,2.952,600
20240207,SH.510050,09:46:49.883,2.951,1000
20240207,SH.510050,09:46:51.094,2.95,100
20240207,SH.510050,09:46:51.889,2.951,2000
20240207,SH.510050,09:46:52.717,2.951,4000
20240207,SH.510050,09:46:51.091,2.951,400
20240207,SH.510050,09:46:51.018,2.951,1200
20240207,SH.510050,09:46:59.873,2.951,1500
20240207,SH.510050,09:46:57.971,2.951,2000
20240207,SH.510050,09:47:01.142,2.951,3000
20240207,SH.510050,09:47:01.442,2.95,800
20240207,SH.510050,09:47:01.681,2.95,800
20240207,SH.510050,09:47:02.598,2.951,2000
20240207,SH.510050,09:47:05.780,2.95,100
20240207,SH.510050,09:47:04.259,2.95,400
20240207,SH.510050,09:47:08.022,2.949,1000
20240207,SH.510050,09:47:07.415,2.949,200
20240207,SH.510050,09:47:07.907,2.95,500
20240207,SH.510050,09:47:09.796,2.95,800
20240207,SH.510050,09:47:10.520,2.95,500
20240207,SH.510050,09:47:10.401,2.949,1100
20240207,SH.510050,09:47:09.642,2.949,200
20240207,SH.510050,09:47:09.686,2.95,600
20240207,SH.510050,09:47:14.025,2.95,2300
20240207,SH.510050,09:47:14.958,2.95,600
20240207,SH.510050,09:47:16.757,2.95,1500
20240207,SH.510050,09:47:16.734,2.95,2000
20240207,SH.510050,09:47:18.600,2.951,2000
20240207,SH.510050,09:47:20.539,2.95,400
20240207,SH.510050,09:47:19.950,2.95,1500
20240207,SH.510050,09:47:26.004,2.95,300
20240207,SH.510050,09:47:24.375,2.951,5000
20240207,SH.510050,09:47:24.856,2.95,400
20240207,SH.510050,09:47:28.582,2.95,4000
20240207,SH.510050,09:47:31.892,2.95,500
20240207,SH.510050,09:47:31.593,2.95,600
20240207,SH.510050,09:47:31.707,2.949,1900
20240207,SH.510050,09:47:33.954,2.949,1300
20240207,SH.510050,09:47:35.554,2.948,900
20240207,SH.510050,09:47:33.994,2.949,200
20240207,SH.510050,09:47:36.192,2.949,1500
