date,symbol,time_str,side,price,quantity,order_type
20240207,SH.510050,09:30:49.513,buy,2.952,800,market
20240207,SH.510050,09:30:48.782,sell,2.951,200,limit
20240207,SH.510050,09:30:49.972,buy,2.946,100,limit
20240207,SH.510050,09:30:52.137,sell,2.952,2000,limit
20240207,SH.510050,09:30:51.232,sell,2.952,800,limit
20240207,SH.510050,09:30:53.164,buy,2.947,400,limit
20240207,SH.510050,09:30:53.822,sell,2.948,2000,market
20240207,SH.510050,09:30:53.844,sell,2.952,1200,limit
20240207,SH.510050,09:30:53.047,buy,2.945,400,limit
20240207,SH.510050,09:30:51.692,buy,2.946,400,limit
20240207,SH.510050,09:30:55.006,buy,2.946,800,limit
20240207,SH.510050,09:30:55.573,sell,2.953,2500,limit
20240207,SH.510050,09:30:56.350,buy,2.946,400,limit
20240207,SH.510050,09:30:56.525,buy,2.945,1500,limit
20240207,SH.510050,09:30:56.614,buy,2.949,300,market
20240207,SH.510050,09:30:56.217,buy,2.943,2000,limit
20240207,SH.510050,09:30:58.959,buy,2.938,600,stop
20240207,SH.510050,09:30:58.819,buy,2.945,1000,limit
20240207,SH.510050,09:30:59.073,sell,2.952,1500,limit
20240207,SH.510050,09:30:59.498,sell,2.95,600,limit
20240207,SH.510050,09:30:58.141,sell,2.946,400,market
20240207,SH.510050,09:31:00.677,sell,2.948,900,market
20240207,SH.510050,09:31:02.164,sell,2.955,1500,limit
20240207,SH.510050,09:31:01.851,buy,2.945,1200,limit
20240207,SH.510050,09:31:00.905,sell,2.955,2000,limit
20240207,SH.510050,09:31:02.640,sell,2.949,200,market
20240207,SH.510050,09:31:00.392,sell,2.96,3000,stop
20240207,SH.510050,09:31:01.781,buy,2.934,1500,stop
20240207,SH.510050,09:31:03.996,buy,2.951,3000,market
20240207,SH.510050,09:31:05.710,buy,2.945,600,limit
20240207,SH.510050,09:31:04.887,buy,2.947,1500,limit
20240207,SH.510050,09:31:03.639,sell,2.957,1000,stop
20240207,SH.510050,09:31:03.481,sell,2.954,3000,limit
20240207,SH.510050,09:31:07.988,sell,2.949,500,market
20240207,SH.510050,09:31:07.633,sell,2.955,900,limit
20240207,SH.510050,09:31:08.999,sell,2.956,500,limit
20240207,SH.510050,09:31:07.549,sell,2.956,3000,limit
20240207,SH.510050,09:31:08.938,sell,2.965,500,stop
20240207,SH.510050,09:31:07.707,buy,2.949,2000,limit
20240207,SH.510050,09:31:09.857,buy,2.954,1200,market
20240207,SH.510050,09:31:10.559,sell,2.952,500,market
20240207,SH.510050,09:31:10.900,buy,2.955,300,market
20240207,SH.510050,09:31:09.311,sell,2.952,400,market
20240207,SH.510050,09:31:10.782,buy,2.946,3000,stop
20240207,SH.510050,09:31:10.207,sell,2.95,1000,market
20240207,SH.510050,09:31:14.238,sell,2.957,4000,limit
20240207,SH.510050,09:31:14.684,sell,2.955,400,limit
20240207,SH.510050,09:31:12.231,buy,2.949,2000,limit
20240207,SH.510050,09:31:12.029,buy,2.955,1200,market
20240207,SH.510050,09:31:13.239,buy,2.95,200,limit
20240207,SH.510050,09:31:17.878,buy,2.953,2000,market
20240207,SH.510050,09:31:16.581,buy,2.947,100,limit
20240207,SH.510050,09:31:15.556,buy,2.946,4000,limit
20240207,SH.510050,09:31:16.034,buy,2.953,3000,market
20240207,SH.510050,09:31:17.218,sell,2.954,500,limit
20240207,SH.510050,09:31:15.794,buy,2.95,300,limit
20240207,SH.510050,09:31:16.121,sell,2.953,900,limit
20240207,SH.510050,09:31:19.099,sell,2.957,1200,limit
20240207,SH.510050,09:31:20.020,buy,2.953,300,market
20240207,SH.510050,09:31:19.242,sell,2.951,5000,market
20240207,SH.510050,09:31:20.085,sell,2.957,5000,limit
20240207,SH.510050,09:31:18.732,buy,2.953,1500,market
20240207,SH.510050,09:31:18.950,sell,2.95,800,market
20240207,SH.510050,09:31:19.536,buy,2.944,600,stop
20240207,SH.510050,09:31:20.135,buy,2.947,200,limit
20240207,SH.510050,09:31:22.778,buy,2.936,600,stop
20240207,SH.510050,09:31:22.889,sell,2.95,600,market
20240207,SH.510050,09:31:23.828,sell,2.957,4000,limit
20240207,SH.510050,09:31:23.080,buy,2.946,1500,limit
20240207,SH.510050,09:31:22.512,buy,2.953,100,market
20240207,SH.510050,09:31:21.560,buy,2.947,1200,limit
20240207,SH.510050,09:31:21.223,sell,2.954,300,limit
20240207,SH.510050,09:31:21.441,sell,2.957,600,limit
20240207,SH.510050,09:31:24.997,buy,2.949,900,limit
20240207,SH.510050,09:31:26.587,sell,2.953,400,limit
20240207,SH.510050,09:31:25.936,buy,2.954,100,market
20240207,SH.510050,09:31:26.607,buy,2.95,4000,limit
20240207,SH.510050,09:31:26.317,sell,2.95,800,market
20240207,SH.510050,09:31:26.985,buy,2.948,900,limit
20240207,SH.510050,09:31:29.383,sell,2.956,2000,limit
20240207,SH.510050,09:31:27.406,sell,2.955,1000,limit
20240207,SH.510050,09:31:29.732,sell,2.954,2000,limit
20240207,SH.510050,09:31:29.908,buy,2.951,2500,limit
20240207,SH.510050,09:31:28.881,sell,2.954,3000,limit
20240207,SH.510050,09:31:28.220,buy,2.951,1000,limit
20240207,SH.510050,09:31:27.369,buy,2.955,1500,market
20240207,SH.510050,09:31:28.205,sell,2.95,1000,market
20240207,SH.510050,09:31:32.365,buy,2.947,1500,limit
20240207,SH.510050,09:31:32.656,sell,2.954,1000,limit
20240207,SH.510050,09:31:30.286,sell,2.957,900,limit
20240207,SH.510050,09:31:31.271,sell,2.949,300,market
20240207,SH.510050,09:31:31.102,buy,2.947,300,limit
20240207,SH.510050,09:31:31.748,buy,2.949,1000,limit
20240207,SH.510050,09:31:30.100,sell,2.95,3000,market
20240207,SH.510050,09:31:34.440,sell,2.955,600,limit
20240207,SH.510050,09:31:35.186,buy,2.953,600,market
20240207,SH.510050,09:31:35.119,buy,2.955,4000,market
20240207,SH.510050,09:31:35.898,sell,2.956,2000,limit
20240207,SH.510050,09:31:38.042,sell,2.952,900,market
20240207,SH.510050,09:31:36.231,buy,2.949,1000,limit
20240207,SH.510050,09:31:38.774,sell,2.957,100,limit
20240207,SH.510050,09:31:38.322,sell,2.955,1200,limit
20240207,SH.510050,09:31:37.981,sell,2.955,800,limit
20240207,SH.510050,09:31:36.141,buy,2.947,300,limit
20240207,SH.510050,09:31:39.874,sell,2.955,200,limit
20240207,SH.510050,09:31:39.370,sell,2.953,400,limit
20240207,SH.510050,09:31:40.829,sell,2.954,500,limit
20240207,SH.510050,09:31:43.989,buy,2.947,400,limit
20240207,SH.510050,09:31:43.668,sell,2.956,1200,limit
20240207,SH.510050,09:31:44.643,buy,2.951,1000,limit
20240207,SH.510050,09:31:43.392,buy,2.955,400,market
20240207,SH.510050,09:31:44.920,buy,2.951,1000,limit
20240207,SH.510050,09:31:43.538,buy,2.955,2500,market
20240207,SH.510050,09:31:44.284,sell,2.952,4000,market
20240207,SH.510050,09:31:46.802,buy,2.949,200,limit
20240207,SH.510050,09:31:45.812,buy,2.947,100,limit
20240207,SH.510050,09:31:47.162,buy,2.953,2000,market
20240207,SH.510050,09:31:50.745,buy,2.948,2000,limit
20240207,SH.510050,09:31:49.611,sell,2.954,1500,limit
20240207,SH.510050,09:31:48.040,sell,2.951,200,market
20240207,SH.510050,09:31:51.521,sell,2.952,200,market
20240207,SH.510050,09:31:53.831,buy,2.952,1200,limit
20240207,SH.510050,09:31:51.146,sell,2.951,4000,market
20240207,SH.510050,09:31:51.506,sell,2.956,4000,limit
20240207,SH.510050,09:31:54.665,sell,2.954,2000,market
20240207,SH.510050,09:31:55.348,buy,2.952,600,limit
20240207,SH.510050,09:31:54.088,sell,2.96,800,limit
20240207,SH.510050,09:31:55.097,sell,2.96,4000,limit
20240207,SH.510050,09:31:56.707,sell,2.96,600,limit
20240207,SH.510050,09:31:56.049,sell,2.953,3000,market
20240207,SH.510050,09:31:55.358,buy,2.95,1000,limit
20240207,SH.510050,09:31:56.434,buy,2.953,1000,limit
20240207,SH.510050,09:31:57.643,buy,2.953,500,market
20240207,SH.510050,09:31:59.323,sell,2.957,4000,limit
20240207,SH.510050,09:31:58.841,sell,2.954,400,limit
20240207,SH.510050,09:31:57.732,buy,2.948,2500,limit
20240207,SH.510050,09:31:58.098,buy,2.955,800,market
20240207,SH.510050,09:32:00.640,sell,2.951,900,market
20240207,SH.510050,09:32:00.890,sell,2.952,1000,market
20240207,SH.510050,09:32:01.916,buy,2.949,100,limit
20240207,SH.510050,09:32:02.143,buy,2.955,400,market
20240207,SH.510050,09:32:00.084,sell,2.955,900,limit
20240207,SH.510050,09:32:02.928,buy,2.952,1500,limit
20240207,SH.510050,09:32:04.448,buy,2.949,400,limit
20240207,SH.510050,09:32:05.664,buy,2.955,500,market
20240207,SH.510050,09:32:03.844,sell,2.958,3000,limit
20240207,SH.510050,09:32:05.319,buy,2.952,800,limit
20240207,SH.510050,09:32:05.794,sell,2.957,100,limit
20240207,SH.510050,09:32:05.053,buy,2.956,500,market
20240207,SH.510050,09:32:08.730,sell,2.967,500,stop
20240207,SH.510050,09:32:06.644,buy,2.956,100,market
20240207,SH.510050,09:32:07.950,buy,2.957,1000,market
20240207,SH.510050,09:32:07.449,buy,2.952,1000,limit
20240207,SH.510050,09:32:06.896,sell,2.962,400,stop
20240207,SH.510050,09:32:06.251,sell,2.957,1000,limit
20240207,SH.510050,09:32:06.526,sell,2.959,400,limit
20240207,SH.510050,09:32:06.207,buy,2.957,400,market
20240207,SH.510050,09:32:10.538,buy,2.949,400,limit
20240207,SH.510050,09:32:10.433,sell,2.96,3000,limit
20240207,SH.510050,09:32:09.573,buy,2.952,3000,limit
20240207,SH.510050,09:32:11.196,sell,2.954,300,market
20240207,SH.510050,09:32:10.480,buy,2.956,300,market
20240207,SH.510050,09:32:10.839,sell,2.956,2500,limit
20240207,SH.510050,09:32:11.793,buy,2.956,100,market
20240207,SH.510050,09:32:11.339,buy,2.957,300,market
20240207,SH.510050,09:32:12.032,buy,2.95,100,limit
20240207,SH.510050,09:32:14.467,sell,2.956,800,limit
20240207,SH.510050,09:32:14.841,sell,2.956,500,limit
20240207,SH.510050,09:32:17.079,sell,2.954,200,market
20240207,SH.510050,09:32:15.648,buy,2.953,100,limit
20240207,SH.510050,09:32:16.746,buy,2.95,1500,limit
20240207,SH.510050,09:32:15.643,buy,2.956,600,market
20240207,SH.510050,09:32:16.617,sell,2.952,200,market
20240207,SH.510050,09:32:16.648,sell,2.957,400,limit
20240207,SH.510050,09:32:18.088,sell,2.956,200,limit
20240207,SH.510050,09:32:18.292,sell,2.953,4000,market
20240207,SH.510050,09:32:19.643,buy,2.949,300,limit
20240207,SH.510050,09:32:19.567,buy,2.949,400,limit
20240207,SH.510050,09:32:21.282,sell,2.965,300,stop
20240207,SH.510050,09:32:23.807,sell,2.959,400,limit
20240207,SH.510050,09:32:22.487,sell,2.953,800,market
20240207,SH.510050,09:32:21.728,buy,2.944,400,stop
20240207,SH.510050,09:32:21.138,sell,2.959,100,limit
20240207,SH.510050,09:32:26.075,buy,2.952,400,limit
20240207,SH.510050,09:32:26.391,buy,2.94,1500,stop
20240207,SH.510050,09:32:24.161,buy,2.953,300,limit
20240207,SH.510050,09:32:26.147,sell,2.955,400,market
20240207,SH.510050,09:32:24.622,sell,2.955,2000,market
20240207,SH.510050,09:32:25.782,sell,2.957,1000,limit
20240207,SH.510050,09:32:25.896,sell,2.953,100,market
20240207,SH.510050,09:32:25.768,sell,2.954,1200,market
20240207,SH.510050,09:32:29.360,sell,2.961,1200,limit
20240207,SH.510050,09:32:27.231,buy,2.957,400,market
20240207,SH.510050,09:32:29.789,buy,2.952,1500,limit
20240207,SH.510050,09:32:27.404,buy,2.95,4000,limit
20240207,SH.510050,09:32:31.801,sell,2.96,100,limit
20240207,SH.510050,09:32:31.528,sell,2.954,4000,market
20240207,SH.510050,09:32:31.199,buy,2.954,1200,limit
20240207,SH.510050,09:32:31.361,buy,2.954,1500,limit
20240207,SH.510050,09:32:33.281,buy,2.955,400,market
20240207,SH.510050,09:32:33.846,sell,2.953,600,market
20240207,SH.510050,09:32:35.393,buy,2.94,2000,stop
20240207,SH.510050,09:32:34.975,sell,2.952,2000,market
20240207,SH.510050,09:32:33.548,sell,2.953,300,market
20240207,SH.510050,09:32:36.008,buy,2.957,200,market
20240207,SH.510050,09:32:38.823,sell,2.952,800,market
20240207,SH.510050,09:32:36.989,sell,2.959,2000,limit
20240207,SH.510050,09:32:38.945,sell,2.96,1000,limit
20240207,SH.510050,09:32:39.372,buy,2.954,900,limit
20240207,SH.510050,09:32:39.096,buy,2.954,600,limit
20240207,SH.510050,09:32:40.076,sell,2.954,800,market
20240207,SH.510050,09:32:40.106,sell,2.958,2000,limit
20240207,SH.510050,09:32:41.677,sell,2.961,1000,limit
20240207,SH.510050,09:32:43.535,sell,2.958,200,limit
20240207,SH.510050,09:32:43.859,buy,2.958,400,market
20240207,SH.510050,09:32:42.935,sell,2.957,1000,limit
20240207,SH.510050,09:32:44.806,buy,2.958,400,market
20240207,SH.510050,09:32:44.256,buy,2.956,500,market
20240207,SH.510050,09:32:43.748,sell,2.959,1500,limit
20240207,SH.510050,09:32:45.734,sell,2.954,400,market
20240207,SH.510050,09:32:46.585,sell,2.962,300,limit
20240207,SH.510050,09:32:47.578,buy,2.959,200,market
20240207,SH.510050,09:32:45.193,sell,2.959,4000,limit
20240207,SH.510050,09:32:47.410,sell,2.961,1500,limit
20240207,SH.510050,09:32:50.758,buy,2.96,2000,market
20240207,SH.510050,09:32:50.698,sell,2.963,200,limit
20240207,SH.510050,09:32:49.806,sell,2.96,500,limit
20240207,SH.510050,09:32:48.006,buy,2.954,3000,limit
20240207,SH.510050,09:32:49.280,sell,2.962,1000,limit
20240207,SH.510050,09:32:52.174,sell,2.962,1500,limit
20240207,SH.510050,09:32:53.388,sell,2.956,900,market
20240207,SH.510050,09:32:52.323,sell,2.96,500,limit
20240207,SH.510050,09:32:51.114,sell,2.96,300,limit
20240207,SH.510050,09:32:51.565,buy,2.956,100,limit
20240207,SH.510050,09:32:52.652,sell,2.96,600,limit
20240207,SH.510050,09:32:54.915,buy,2.955,300,limit
20240207,SH.510050,09:32:55.053,buy,2.954,400,limit
20240207,SH.510050,09:32:54.088,sell,2.959,4000,limit
20240207,SH.510050,09:32:54.814,buy,2.955,400,limit
20240207,SH.510050,09:32:55.028,sell,2.956,5000,market
20240207,SH.510050,09:32:56.633,buy,2.956,100,limit
20240207,SH.510050,09:32:59.185,sell,2.96,400,limit
20240207,SH.510050,09:32:59.555,sell,2.958,3000,limit
20240207,SH.510050,09:32:58.142,buy,2.957,600,market
20240207,SH.510050,09:32:58.826,sell,2.955,400,market
20240207,SH.510050,09:32:59.366,buy,2.955,500,limit
20240207,SH.510050,09:32:59.922,buy,2.957,1500,market
20240207,SH.510050,09:32:59.801,buy,2.955,900,limit
20240207,SH.510050,09:32:58.954,buy,2.952,2000,limit
20240207,SH.510050,09:33:02.051,sell,2.961,2000,limit
20240207,SH.510050,09:33:00.708,buy,2.954,400,limit
20240207,SH.510050,09:33:02.361,sell,2.955,1200,market
20240207,SH.510050,09:33:00.881,sell,2.955,200,market
20240207,SH.510050,09:33:01.234,buy,2.95,500,limit
20240207,SH.510050,09:33:05.264,buy,2.957,300,market
20240207,SH.510050,09:33:04.896,sell,2.958,1200,limit
20240207,SH.510050,09:33:04.049,sell,2.959,2000,limit
20240207,SH.510050,09:33:03.878,sell,2.954,2500,market
20240207,SH.510050,09:33:04.174,sell,2.96,400,limit
20240207,SH.510050,09:33:07.458,sell,2.954,500,market
20240207,SH.510050,09:33:07.605,buy,2.954,600,limit
20240207,SH.510050,09:33:08.716,buy,2.944,400,stop
20240207,SH.510050,09:33:11.908,buy,2.958,400,market
20240207,SH.510050,09:33:10.687,buy,2.958,1000,market
20240207,SH.510050,09:33:10.855,sell,2.96,600,limit
20240207,SH.510050,09:33:09.700,sell,2.955,1500,market
20240207,SH.510050,09:33:09.522,sell,2.959,300,limit
20240207,SH.510050,09:33:14.274,buy,2.955,1500,limit
20240207,SH.510050,09:33:13.396,buy,2.955,200,limit
20240207,SH.510050,09:33:12.168,buy,2.955,500,limit
20240207,SH.510050,09:33:14.670,sell,2.955,1000,market
20240207,SH.510050,09:33:13.237,sell,2.958,900,limit
20240207,SH.510050,09:33:13.634,buy,2.955,500,limit
20240207,SH.510050,09:33:13.428,sell,2.954,3000,market
20240207,SH.510050,09:33:16.983,sell,2.961,500,limit
20240207,SH.510050,09:33:16.163,sell,2.963,1200,limit
20240207,SH.510050,09:33:17.993,sell,2.963,1500,limit
20240207,SH.510050,09:33:16.484,buy,2.954,1200,limit
20240207,SH.510050,09:33:17.215,buy,2.959,300,market
20240207,SH.510050,09:33:16.253,sell,2.962,1000,limit
20240207,SH.510050,09:33:19.767,buy,2.955,1000,limit
20240207,SH.510050,09:33:20.616,sell,2.955,2500,market
20240207,SH.510050,09:33:18.370,sell,2.956,600,market
20240207,SH.510050,09:33:18.626,buy,2.952,100,limit
20240207,SH.510050,09:33:20.507,buy,2.955,800,limit
20240207,SH.510050,09:33:19.620,sell,2.961,300,limit
20240207,SH.510050,09:33:21.993,sell,2.962,100,limit
20240207,SH.510050,09:33:22.420,buy,2.956,500,limit
20240207,SH.510050,09:33:21.769,buy,2.956,400,limit
20240207,SH.510050,09:33:22.909,sell,2.963,400,limit
20240207,SH.510050,09:33:22.492,sell,2.957,1000,market
20240207,SH.510050,09:33:25.659,sell,2.963,2000,limit
20240207,SH.510050,09:33:26.336,sell,2.957,1000,market
20240207,SH.510050,09:33:26.259,sell,2.958,800,market
20240207,SH.510050,09:33:24.367,buy,2.961,1500,market
20240207,SH.510050,09:33:26.047,sell,2.96,500,limit
20240207,SH.510050,09:33:25.533,sell,2.962,400,limit
20240207,SH.510050,09:33:24.244,buy,2.95,600,stop
20240207,SH.510050,09:33:25.600,sell,2.961,300,limit
20240207,SH.510050,09:33:28.868,sell,2.962,1200,limit
20240207,SH.510050,09:33:27.116,buy,2.962,1000,market
20240207,SH.510050,09:33:27.668,sell,2.959,3000,market
20240207,SH.510050,09:33:28.805,buy,2.956,1000,limit
20240207,SH.510050,09:33:30.226,sell,2.96,300,market
20240207,SH.510050,09:33:30.091,sell,2.967,1500,limit
20240207,SH.510050,09:33:32.443,sell,2.961,2500,market
20240207,SH.510050,09:33:30.409,buy,2.963,800,market
20240207,SH.510050,09:33:31.214,sell,2.959,1000,market
20240207,SH.510050,09:33:32.646,buy,2.957,300,limit
20240207,SH.510050,09:33:34.503,buy,2.961,400,limit
20240207,SH.510050,09:33:35.785,sell,2.975,400,stop
20240207,SH.510050,09:33:35.161,sell,2.961,4000,market
20240207,SH.510050,09:33:38.015,sell,2.963,200,limit
20240207,SH.510050,09:33:36.636,buy,2.959,300,limit
20240207,SH.510050,09:33:36.728,sell,2.965,1500,limit
20240207,SH.510050,09:33:36.474,sell,2.961,800,market
20240207,SH.510050,09:33:37.536,buy,2.96,100,limit
20240207,SH.510050,09:33:36.201,buy,2.962,800,market
20240207,SH.510050,09:33:36.903,buy,2.954,1000,stop
20240207,SH.510050,09:33:37.969,sell,2.963,1000,limit
20240207,SH.510050,09:33:40.862,buy,2.958,2000,limit
20240207,SH.510050,09:33:41.133,buy,2.958,1000,limit
20240207,SH.510050,09:33:39.265,sell,2.966,1000,limit
20240207,SH.510050,09:33:41.366,sell,2.965,200,limit
20240207,SH.510050,09:33:40.267,buy,2.963,1200,market
20240207,SH.510050,09:33:39.038,sell,2.962,900,limit
20240207,SH.510050,09:33:43.486,sell,2.959,200,market
20240207,SH.510050,09:33:43.686,sell,2.966,1000,limit
20240207,SH.510050,09:33:43.001,buy,2.95,1000,stop
20240207,SH.510050,09:33:44.057,sell,2.961,1000,market
20240207,SH.510050,09:33:44.052,sell,2.959,2500,market
20240207,SH.510050,09:33:47.759,sell,2.963,400,limit
20240207,SH.510050,09:33:47.442,buy,2.962,400,market
20240207,SH.510050,09:33:47.118,buy,2.96,5000,limit
20240207,SH.510050,09:33:47.410,buy,2.956,1500,limit
20240207,SH.510050,09:33:45.698,sell,2.966,600,limit
20240207,SH.510050,09:33:47.838,sell,2.959,1500,market
20240207,SH.510050,09:33:48.055,buy,2.959,1000,limit
20240207,SH.510050,09:33:49.643,sell,2.96,600,market
20240207,SH.510050,09:33:48.686,buy,2.962,4000,market
20240207,SH.510050,09:33:50.508,sell,2.966,600,limit
20240207,SH.510050,09:33:49.134,sell,2.965,400,limit
20240207,SH.510050,09:33:49.178,sell,2.966,5000,limit
20240207,SH.510050,09:33:51.178,buy,2.956,2000,limit
20240207,SH.510050,09:33:52.310,buy,2.96,1000,limit
20240207,SH.510050,09:33:51.271,sell,2.967,300,limit
20240207,SH.510050,09:33:52.108,buy,2.959,600,limit
20240207,SH.510050,09:33:52.851,buy,2.964,2000,market
20240207,SH.510050,09:33:53.283,buy,2.964,500,market
20240207,SH.510050,09:33:53.042,buy,2.958,300,limit
20240207,SH.510050,09:33:54.864,buy,2.956,1000,limit
20240207,SH.510050,09:33:55.487,sell,2.961,1000,market
20240207,SH.510050,09:33:55.944,buy,2.956,100,limit
20240207,SH.510050,09:33:54.145,buy,2.957,300,limit
20240207,SH.510050,09:33:54.709,buy,2.963,4000,market
20240207,SH.510050,09:33:54.449,sell,2.973,600,stop
20240207,SH.510050,09:33:56.986,buy,2.96,300,limit
20240207,SH.510050,09:33:59.865,sell,2.971,600,stop
20240207,SH.510050,09:33:57.938,buy,2.958,1500,limit
20240207,SH.510050,09:33:57.228,sell,2.967,900,limit
20240207,SH.510050,09:34:00.737,buy,2.956,5000,limit
20240207,SH.510050,09:34:01.166,buy,2.963,1500,market
20240207,SH.510050,09:34:00.519,buy,2.962,1000,market
20240207,SH.510050,09:34:05.410,buy,2.957,2000,limit
20240207,SH.510050,09:34:03.355,sell,2.96,3000,market
